img_path,quality,img_name,label,PRIMARY,SECONDARY,TERTIARY,QUATERNARY,LOGO,LOGO_ACCENT
a4871760-7c0a-4f7e-b481-43775d865174,1,DC4074-500,,"{'color_code': '58P', 'color_name': 'PURPLE SMOKE', 'color_family': 'PINK', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '50S', 'color_name': 'VENICE', 'color_family': 'PURPLE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '83V', 'color_name': 'ATOMIC ORANGE', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'VIVID', 'nine_color_group': 7}","{'color_code': '3GJ', 'color_name': 'LT LIQUID LIME', 'color_family': 'YELLOW-GREEN', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '56K', 'color_name': 'CAVE PURPLE', 'color_family': 'GREY', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '12J', 'color_name': 'SUMMIT WHITE', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}"
wcpgnvdcm5xdjsuegyfi,1,AQ2210-009,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '6FY', 'color_name': 'TRUE BERRY', 'color_family': 'PURPLE-RED', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None,"{'color_code': '6FT', 'color_name': 'PINK BLAST', 'color_family': 'PINK', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}",None
932b6a6a-f7ea-4ca2-a6d5-2ac9f546f4d5,1,CW1351-100,,,,,,,
ad22522a-aea8-4a46-8761-0d05a694213e,1,DJ7383-003,,,,,,,
d8ddda5a-e6ca-4e5d-943d-a3e90d62f615,1,DJ5417-100,,,,,,,
cac70fdc-e0ca-42c4-bb4a-a0ba07bafcc4,1,CZ1819-002,,,,,,,
cac70fdc-e0ca-42c4-bb4a-a0ba07bafcc4,1,CZ1819-002,,,,,,,
cac70fdc-e0ca-42c4-bb4a-a0ba07bafcc4,1,CZ1819-002,,,,,,,
cac70fdc-e0ca-42c4-bb4a-a0ba07bafcc4,1,CZ1819-002,,,,,,,
toiba8ws13iwwmvhtook,1,BV1021-007,,"{'color_code': '07G', 'color_name': 'LIGHT BONE', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '77A', 'color_name': 'METALLIC GOLD', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '65N', 'color_name': 'UNIVERSITY RED', 'color_family': 'RED', 'ligthness': 'LOW', 'chroma': 'VIVID', 'nine_color_group': 9}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '12J', 'color_name': 'SUMMIT WHITE', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
d315aaaa-9e05-4bcb-aa95-7e3e0c8c3eb9,1,DC4074-001,,,,,,,
b87e4f44-0736-49fe-8b4f-f8212b6f3f02,1,DX8944-600,,,,,,,
aeda74b9-f4c0-452f-9020-111d3c6a0d09,1,DC4074-002,,,,,,,
1234df6d-a7e9-4814-bada-14a4ab7e064f,1,CW7358-400,,"{'color_code': '4PR', 'color_name': 'MYSTIC NAVY', 'color_family': 'BLUE-PURPLE', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '4LX', 'color_name': 'ARMORY NAVY', 'color_family': 'BLUE', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '14A', 'color_name': 'OFF WHITE', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '86R', 'color_name': 'CITRON TINT', 'color_family': 'YELLOW', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '59A', 'color_name': 'LIGHT MARINE', 'color_family': 'BLUE-PURPLE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}",None
49ce452e-8c1b-4094-8b18-780ee212564c,1,DX8942-500,,,,,,,
d9f66a59-d440-4e3b-a9c3-af435854122e,1,DN4123-991,,92A,None,None,None,92A,None
d022d209-3d28-4dee-bcc8-4796200385e2,1,DO9483-600,,,,,,,
ae27015f-9ff7-45e1-a363-f0b2df0f15b7,1,DH4072-007,,"{'color_code': '0AH', 'color_name': 'DK SMOKE GREY', 'color_family': 'GREY', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '03H', 'color_name': 'OLIVE GREY', 'color_family': 'GREY', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '01B', 'color_name': 'METALLIC SILVER', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '12J', 'color_name': 'SUMMIT WHITE', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '83I', 'color_name': 'MTLC COPPER', 'color_family': 'BROWN', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}",None
6f108a43-c6d9-45a0-85b7-8fdf06d898fa,1,DH4072-005,,,,,,,
7096e6e1-33d0-4fd9-896f-bab9412289cb,1,DJ6159-004,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '6KI', 'color_name': 'CANYON RUST', 'color_family': 'RED', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '3LU', 'color_name': 'MINT FOAM', 'color_family': 'GREEN', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '4QG', 'color_name': 'VALERIAN BLUE', 'color_family': 'BLUE', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '32Z', 'color_name': 'ALLIGATOR', 'color_family': 'YELLOW-GREEN', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}",None
b4d33067-a39e-476d-ab68-063b87ccca00,1,DH4072-006,,,,,,,
f8dbc522-5729-4316-a119-447358ae0c51,1,DM3414-600,,,,,,,
0cb331cf-1525-4287-b691-5ccaa150d618,1,DZ4701-600,,,,,,,
8d927006-7400-44f9-ace1-c02e9b88f72d,1,DN5175-141,,,,,,,
c7886e24-93a6-4d7e-b07b-9aaf8c40f98c,1,DM7195-211,,,,,,,
5c85a0dd-2251-4a01-b4d5-e66db2e30bba,1,DA8698-600,,,,,,,
3527ab41-6501-45c7-ac43-6fb4f493bcec,1,DX8943-001,,,,,,,
17992772-d33f-41b6-9629-94e65f429239,1,CW7358-001,,,,,,,
6fae8cfb-e4b5-458e-b5a7-1d1d9458f9ed,1,DX1826-200,,,,,,,
0fa90fce-5e88-453a-967f-420ddd54aa0f,1,BQ9647-103,,,,,,,
c3e29afa-8c9e-45ae-9e27-fd1571cd97c6,1,DJ6159-600,,,,,,,
36b5f1a4-c136-484e-a866-71cbe2bd56bc,1,CU2018-600,,,,,,,
a2e4c937-7e6b-4e4d-baeb-64c2fcf41273,1,DA6700-004,,,,,,,
81f8cc71-5e5a-4bd5-9337-e27fbc79d615,1,DA6700-500,,,,,,,
7be1a6ea-eba2-4319-9926-0f7667d3ec48,1,DJ0972-991,,92A,None,None,None,92A,None
f2a5ee62-e989-424b-856b-26c1cc85f357,1,DZ2758-112,,"{'color_code': '12B', 'color_name': 'SANDDRIFT', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '29J', 'color_name': 'PEARL WHITE', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '11K', 'color_name': 'SAIL', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '11M', 'color_name': 'COCONUT MILK', 'color_family': 'YELLOW', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '20I', 'color_name': 'HEMP', 'color_family': 'ORANGE', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}"
9d8d40bd-3ad1-4b1d-b073-b6c3fa26cb2d,1,BQ9647-009,,,,,,,
d7ptwbr95ewk2nnyp3ig,1,AQ2210-001,,,,,,,
d010ab0d-f0a3-42a3-a206-a7f82d57e626,1,DZ5214-100,,,,,,,
bf2148c8-2e37-40ea-ba5d-5242ae5e36cb,1,CK4473-001,,"{'color_code': '01V', 'color_name': 'WOLF GREY', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '4PG', 'color_name': 'GHOST AQUA', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '6JD', 'color_name': 'LASER FUCHSIA', 'color_family': 'PINK', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}","{'color_code': '85N', 'color_name': 'HYPER CRIMSON', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'VIVID', 'nine_color_group': 7}","{'color_code': '5AT', 'color_name': 'REGENCY PURPLE', 'color_family': 'BLUE-PURPLE', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}",None
0f4f851e-2603-44a7-a096-1697ee017b0d,1,FB2194-600,,,,,,,
80310157-664c-4810-86a4-e6418e24d93d,1,DA6700-001,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '06F', 'color_name': 'ANTHRACITE', 'color_family': 'GREY', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '71R', 'color_name': 'VOLT', 'color_family': 'YELLOW-GREEN', 'ligthness': 'HIGH', 'chroma': 'VIVID', 'nine_color_group': 7}",None,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
24ead5ff-2651-4ded-8539-a7ee14150e75,1,DJ7383-001,,,,,,,
b737e57a-0f56-4988-ab35-fb78376f9547,1,BQ9647-008,,,,,,,
787496cf-a038-4695-8810-0098301f9478,1,DH4072-600,,"{'color_code': '6KI', 'color_name': 'CANYON RUST', 'color_family': 'RED', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '6HM', 'color_name': 'BURGUNDY CRUSH', 'color_family': 'RED', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '3LU', 'color_name': 'MINT FOAM', 'color_family': 'GREEN', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '90V', 'color_name': 'GUM MED BROWN', 'color_family': 'BROWN', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}"
30faf778-3966-41f5-949b-d233b6809947,1,DM6143-247,,"{'color_code': '26B', 'color_name': 'KHAKI', 'color_family': 'ORANGE', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '57G', 'color_name': 'LIGHT MULBERRY', 'color_family': 'PURPLE-RED', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '4PB', 'color_name': 'ASHEN SLATE', 'color_family': 'BLUE-PURPLE', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '0AJ', 'color_name': 'SMOKE GREY', 'color_family': 'GREY', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}"
23b68e1a-3849-4163-b669-81eb9ff248bb,1,FD0797-600,,,,,,,
36042fd1-8f36-4b3a-9198-2be220f39581,1,CQ8639-600,,,,,,,
orp7imlrel07tgrwtjrp,1,BV1021-003,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None,None,None,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
7813e9f4-7ced-4cf9-ba5a-75db7d0a8d49,1,FB1862-001,,,,,,,
ec2a7cfc-67e8-431b-bc97-d470e84347ea,1,BQ9647-800,,,,,,,
vjsirqegd6prhgtjz13b,1,BV1021-105,,,,,,,
h8nrdvslyxlm4urw67lb,1,AA1644-001,,,,,,,
a893d410-a8d7-4f0b-935c-0e3ac00bfe28,1,FD0876-100,,,,,,,
80b63c70-4e89-47b6-ac02-92d4e240f1f0,1,CK4309-003,,,,,,,
a6db7982-9d9e-47bd-9870-91f7c2fd619e,1,BQ9647-602,,,,,,,
2c475115-5edd-4c84-85c8-50e679aa3aac,1,DH4072-502,,,,,,,
dd1e49b4-656d-482f-ab71-4617e956cd9d,1,DQ5077-141,,,,,,,
964f5c7b-8beb-4c99-9892-e8bff99108ab,1,BQ5403-003,,,,,,,
5968dd95-9bf0-4d7c-85ec-1af5045954fc,1,DJ7929-100,,,,,,,
0c3a9173-891d-4753-9c70-830cfe858ef3,1,DH4072-104,,,,,,,
jvke7u1pgc12ycjkywtn,1,AQ2210-003,,,,,,,
v2imh3ddo23f10cl3sih,1,AQ8006-600,,"{'color_code': '63D', 'color_name': 'FIRE PINK', 'color_family': 'PINK', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '0AD', 'color_name': 'ATMOSPHERE GREY', 'color_family': 'GREY', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '87F', 'color_name': 'BRIGHT CERAMIC', 'color_family': 'ORANGE', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}","{'color_code': '07A', 'color_name': 'SILVER', 'color_family': 'GREY', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}",None
10cb0fec-9b46-4785-831d-757d7fbc11f0,1,FD0816-085,,"{'color_code': '05Q', 'color_name': 'FOOTBALL GREY', 'color_family': 'BLUE-PURPLE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None,None,92A,None
jio6vs0hz3wbqpwydaec,1,AQ2210-600,,,,,,,
1600535d-0c50-4632-93e6-1e7c778137ce,1,CW7358-600,,"{'color_code': '6EX', 'color_name': 'NOBLE RED', 'color_family': 'RED', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '06F', 'color_name': 'ANTHRACITE', 'color_family': 'GREY', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '6HR', 'color_name': 'FLASH CRIMSON', 'color_family': 'PINK', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}","{'color_code': '4LZ', 'color_name': 'LT ARMORY BLUE', 'color_family': 'BLUE-PURPLE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
7de9ddc1-047c-4cda-bc7e-87593ba013ae,1,BQ9647-010,,,,,,,
hymgvkjyz75zciwyfzvt,1,AQ2210-005,,"{'color_code': '0AP', 'color_name': 'PLATINUM TINT', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '10L', 'color_name': 'PALE IVORY', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '2FK', 'color_name': 'CELESTIAL GOLD', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '76I', 'color_name': 'UNIVERSITY GOLD', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'VIVID', 'nine_color_group': 7}","{'color_code': '5AB', 'color_name': 'PURPLE AGATE', 'color_family': 'BLUE-PURPLE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}",None
ef0df09a-a554-47c4-96a5-f862668111ff,1,FD4344-161,,,,,,,
vqqrnrtedzorfh7thmi1,1,BV1021-101,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '00M', 'color_name': 'MTLC PLATINUM', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '09B', 'color_name': 'DARK CHARCOAL', 'color_family': 'GREY', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '77A', 'color_name': 'METALLIC GOLD', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '64M', 'color_name': 'VARSITY RED', 'color_family': 'RED', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}",None
vqqrnrtedzorfh7thmi1,1,BV1021-101,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '00M', 'color_name': 'MTLC PLATINUM', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '09B', 'color_name': 'DARK CHARCOAL', 'color_family': 'GREY', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '77A', 'color_name': 'METALLIC GOLD', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '64M', 'color_name': 'VARSITY RED', 'color_family': 'RED', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}",None
vqqrnrtedzorfh7thmi1,1,BV1021-101,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '00M', 'color_name': 'MTLC PLATINUM', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '09B', 'color_name': 'DARK CHARCOAL', 'color_family': 'GREY', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '77A', 'color_name': 'METALLIC GOLD', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '64M', 'color_name': 'VARSITY RED', 'color_family': 'RED', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}",None
vqqrnrtedzorfh7thmi1,1,BV1021-101,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '00M', 'color_name': 'MTLC PLATINUM', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '09B', 'color_name': 'DARK CHARCOAL', 'color_family': 'GREY', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '77A', 'color_name': 'METALLIC GOLD', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '64M', 'color_name': 'VARSITY RED', 'color_family': 'RED', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}",None
ae977aa0-8b53-44db-9970-61b93966acbd,1,CV1769-004,,,,,,,
ad816946-d91b-45d0-be41-971ab988f04a,1,BQ9647-007,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '62U', 'color_name': 'LT ARCTIC PINK', 'color_family': 'PURPLE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None,"{'color_code': '91P', 'color_name': 'MTLC RED BRONZE', 'color_family': 'ORANGE', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}",None
a6dfe4a8-571a-4206-a202-f4efeb72f3a1,1,DJ4019-104,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '6CD', 'color_name': 'BRIGHT CRIMSON', 'color_family': 'PINK', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}","{'color_code': '05Q', 'color_name': 'FOOTBALL GREY', 'color_family': 'BLUE-PURPLE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '12G', 'color_name': 'MTLC SUMMIT WHT', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '6GL', 'color_name': 'SUNSET PULSE', 'color_family': 'PINK', 'ligthness': 'HIGH', 'chroma': 'VIVID', 'nine_color_group': 7}",None
a73b8138-2c20-4dd5-bfc0-ab12e43bba48,1,CK4309-300,,,,,,,
a73b8138-2c20-4dd5-bfc0-ab12e43bba48,1,CK4309-300,,,,,,,
a73b8138-2c20-4dd5-bfc0-ab12e43bba48,1,CK4309-300,,,,,,,
a73b8138-2c20-4dd5-bfc0-ab12e43bba48,1,CK4309-300,,,,,,,
08f3d6c3-cfd3-49ce-aeb9-b6611bdcd0a5,1,BQ9647-105,,,,,,,
35c63b8f-6272-4ced-9019-6bd5b35a2670,1,DD9667-100,,,,,,,
pyoacemwtnfiqylxv4sh,1,AT8242-300,,,,,,,
87f5eb49-6d4c-4ed6-979c-5d8b6973a85f,1,DC0838-513,,,,,,,
v8tmmgarbcqgujtbfhpn,1,AQ2210-100,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '4NZ', 'color_name': 'HALF BLUE', 'color_family': 'BLUE-PURPLE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '01V', 'color_name': 'WOLF GREY', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
bmssjjy7sy4lbk7bzioe,1,831356-001,,,,,,,
2e90b4b5-c88e-4ff1-970c-1d4455eefc78,1,CU2018-002,,,,,,,
30cb2fd4-e77c-4a6c-a768-537f736dab21,1,CQ8639-002,,,,,,,
n2aj43jru2uemxzf7kxe,1,CT1187-600,,,,,,,
igpzyaoepizje4aunyta,1,AR5676-300,,,,,,,
0e2843f7-ba40-4862-bce5-9b2f25d3da3c,1,CU2018-001,,,,,,,
yjvsjf3nxnhktypauwqq,1,AQ2210-200,,"{'color_code': '26C', 'color_name': 'PUMICE', 'color_family': 'GREY', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '0AE', 'color_name': 'VAST GREY', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '2FK', 'color_name': 'CELESTIAL GOLD', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}",None,"{'color_code': '6JK', 'color_name': 'PINK QUARTZ', 'color_family': 'PINK', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}",None
77d6a526-30bc-44b4-adb7-17eee4748469,1,DA6698-101,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '6HR', 'color_name': 'FLASH CRIMSON', 'color_family': 'PINK', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}","{'color_code': '06F', 'color_name': 'ANTHRACITE', 'color_family': 'GREY', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '01B', 'color_name': 'METALLIC SILVER', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '52H', 'color_name': 'WILD BERRY', 'color_family': 'PURPLE', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}"
mabfvsxxm53w0q3icnr7,1,942855-004,,,,,,,
