img_path,quality,img_name,label,PRIMARY,SECONDARY,TERTIARY,QUATERNARY,LOGO,LOGO_ACCENT
00e2caf8-da0b-4c7b-bb8a-1867a87ea39c,1,DV3464-300,,"{'color_code': '30R', 'color_name': 'PINE GREEN', 'color_family': 'GREEN', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}","{'color_code': '30R', 'color_name': 'PINE GREEN', 'color_family': 'GREEN', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}",None,None,"{'color_code': '86R', 'color_name': 'CITRON TINT', 'color_family': 'YELLOW', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}",None
bdb73af9-c3df-4449-a83e-c0510b97fd1b,1,DH7579-100,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '66F', 'color_name': 'POMEGRANATE', 'color_family': 'RED', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}","{'color_code': '6HE', 'color_name': 'HABANERO RED', 'color_family': 'RED', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}",None,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None
f7a4a8d2-9a8a-4527-b9d3-02199a5c8c1b,1,DQ7668-100,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '74G', 'color_name': 'YELLOW OCHRE', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '77A', 'color_name': 'METALLIC GOLD', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}",None,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None
142dab0b-1954-4224-937f-9a73d962d18e,1,DC8904-001,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '80K', 'color_name': 'STARFISH', 'color_family': 'ORANGE', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None
541cc996-49c3-4a0e-bb2b-7a3491486946,1,CN2873-101,,,,,,,
4f9f034a-1a2d-46ee-bc25-a1e73391d7a2,1,DO7083-991,,92A,92A,None,None,92A,None
f5e7d675-349b-4dd7-b5f9-cf3d9d75ec84,1,DX3726-800,,,,,,,
746dc220-3f4c-4179-900b-104fa058ccc6,1,DJ7840-002,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None,None,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None
aaa04356-2232-4f9c-a302-0c7d5c3e2102,1,DM0590-001,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '04Z', 'color_name': 'PURE PLATINUM', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '01V', 'color_name': 'WOLF GREY', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}"
a6f56703-1410-467d-840d-2d682c9a2d25,1,DZ3637-900,,92A,92A,92A,None,92A,None
63b29d12-b8c4-4e86-a4bc-0cbc8f92aebb,1,DO9785-200,,,,,,,
3ab4d3a8-fc51-406d-8814-5c45eeddbebb,1,DM0117-800,,"{'color_code': '8AE', 'color_name': 'BURNT SUNRISE', 'color_family': 'ORANGE', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '11K', 'color_name': 'SAIL', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '36Z', 'color_name': 'VIVID GREEN', 'color_family': 'YELLOW-GREEN', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '88G', 'color_name': 'HOT CURRY', 'color_family': 'ORANGE', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}",None
c0920e54-46c7-45df-b06d-3b4cadd909f3,1,DH7561-106,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '6JZ', 'color_name': 'DARK BEETROOT', 'color_family': 'RED', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}",None,None,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
86929f47-2ff3-45e2-abfa-4db4cd5aecaa,1,DM0107-500,,,,,,,
7c75c1e3-368a-408b-af72-2ad06dbaca24,1,DJ9158-200,,"{'color_code': '20M', 'color_name': 'FLAX', 'color_family': 'BROWN', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '90U', 'color_name': 'GUM LIGHT BROWN', 'color_family': 'YELLOW', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '79W', 'color_name': 'TEAM GOLD', 'color_family': 'YELLOW', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '74F', 'color_name': 'WHEAT', 'color_family': 'BROWN', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}",None
0962e19e-01bb-4070-a471-a75d34eb29cd,1,DC8871-001,,,,,,,
cc185403-4efa-4b29-886e-4d3abb807706,1,DC4831-101,,,,,,,
867af929-32e0-416f-8db1-5c2cb326dc2a,1,DZ6755-100,,,,,,,
586b8e0b-7222-43c2-978a-f3ea3ad023be,1,DC4831-100,,,,,,,
88f4a966-2b63-4a78-ac43-ddcb07b3f3d4,1,DJ6395-100,,,,,,,
f5a8af5e-98f3-4ab4-84fb-7e5f4aa3962a,1,CT2815-201,,,,,,,
6ff2320d-1b9e-4ab3-930a-36c94df04bda,1,DC4831-001,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '41E', 'color_name': 'CHAMBRAY BLUE', 'color_family': 'BLUE-PURPLE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None,None,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None
699e8962-39df-4522-bc95-f487c9051771,1,DX3061-001,,,,,,,
e7add166-95f4-439d-bad9-0a11aad643d3,1,DO6676-200,,"{'color_code': '20U', 'color_name': 'LT COGNAC', 'color_family': 'ORANGE', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '68W', 'color_name': 'PINK GLAZE', 'color_family': 'PINK', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '11M', 'color_name': 'COCONUT MILK', 'color_family': 'YELLOW', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '90U', 'color_name': 'GUM LIGHT BROWN', 'color_family': 'YELLOW', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '11M', 'color_name': 'COCONUT MILK', 'color_family': 'YELLOW', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '68W', 'color_name': 'PINK GLAZE', 'color_family': 'PINK', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}"
9c9f3a6d-a983-4a57-9508-ed3665eac4ea,1,DX1156-100,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '31W', 'color_name': 'CLASSIC GREEN', 'color_family': 'GREEN', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}",None,None,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
59f191de-2fe7-4177-b451-f48d964d9ddc,1,DZ4855-001,,,,,,,
dd38d4b0-4acd-465b-8eff-7c5d168db71a,1,CW2289-001,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None,None,None,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None
c0b214ea-4396-4edd-9f30-da9455400662,1,DH2521-001,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '71R', 'color_name': 'VOLT', 'color_family': 'YELLOW-GREEN', 'ligthness': 'HIGH', 'chroma': 'VIVID', 'nine_color_group': 7}",None,None,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
6c79960f-16e2-4d98-ab27-58a4854ff009,1,CT2858-200,,,,,,,
ca7f62d8-d343-4ec1-8781-83ef1aabf37f,1,DB4455-200,,"{'color_code': '20K', 'color_name': 'DARK CHOCOLATE', 'color_family': 'GREY', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '11K', 'color_name': 'SAIL', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '20K', 'color_name': 'DARK CHOCOLATE', 'color_family': 'GREY', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None,"{'color_code': '07G', 'color_name': 'LIGHT BONE', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
13e7bcc3-e42d-482f-9e5f-4496a1f0dcbc,1,DC4831-002,,"{'color_code': '01V', 'color_name': 'WOLF GREY', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '04Z', 'color_name': 'PURE PLATINUM', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '6DL', 'color_name': 'GYM RED', 'color_family': 'RED', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}",None,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
a33d609e-ef34-4e82-b61b-cf79bee27de6,1,DO5876-100,,,,,,,
a67bd82c-6d14-4574-82f2-a12302d152e6,1,DC4831-003,,,,,,,
7b236819-8f0f-4b9a-8841-f3f8649e776d,1,DZ3635-900,,92A,92A,None,None,92A,None
b2fdfee5-9cbe-4cd8-8369-e2de7e5d131c,1,DH5623-101,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '44B', 'color_name': 'MIDNIGHT NAVY', 'color_family': 'BLUE-PURPLE', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '65N', 'color_name': 'UNIVERSITY RED', 'color_family': 'RED', 'ligthness': 'LOW', 'chroma': 'VIVID', 'nine_color_group': 9}","{'color_code': '65N', 'color_name': 'UNIVERSITY RED', 'color_family': 'RED', 'ligthness': 'LOW', 'chroma': 'VIVID', 'nine_color_group': 9}"
9ddf6bcf-456c-476c-8a27-ade1684e4cfa,1,DM7926-300,,"{'color_code': '3JG', 'color_name': 'SEQUOIA', 'color_family': 'GREY', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '3JG', 'color_name': 'SEQUOIA', 'color_family': 'GREY', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None,None,"{'color_code': '3JG', 'color_name': 'SEQUOIA', 'color_family': 'GREY', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None
a0510b6e-2ce8-49e4-8f58-9a4a093bdb41,1,CU4865-200,,"{'color_code': '2DP', 'color_name': 'VACHETTA TAN', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None,"{'color_code': '2DP', 'color_name': 'VACHETTA TAN', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
76cc46be-7dbb-442a-8cc0-fee5af5673b9,1,DQ7558-101,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '11K', 'color_name': 'SAIL', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
0ca943b5-2488-4aa4-b980-cd4179ae2d3f,1,805899-202,,"{'color_code': '2EA', 'color_name': 'ALE BROWN', 'color_family': 'BROWN', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '77F', 'color_name': 'GOLDTONE', 'color_family': 'ORANGE', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '90V', 'color_name': 'GUM MED BROWN', 'color_family': 'BROWN', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '2EA', 'color_name': 'ALE BROWN', 'color_family': 'BROWN', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None
db47b5ce-8206-4c1d-b8e4-6d77372453ad,1,DM0211-001,,,,,,,
d8e39613-30e4-48b9-9c66-782c7773b38f,1,DX2938-200,,"{'color_code': '2BQ', 'color_name': 'SHIMMER', 'color_family': 'GREY', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '10L', 'color_name': 'PALE IVORY', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '11M', 'color_name': 'COCONUT MILK', 'color_family': 'YELLOW', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '6DL', 'color_name': 'GYM RED', 'color_family': 'RED', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}"
f6d93b9f-62d2-4017-9209-fdbe97c5b80d,1,DV2277-991,,92A,92A,None,None,92A,None
ec034103-82bd-4422-9f81-c20d3fad4163,1,DH7561-100,,,,,,,
0d159656-43c4-4e51-b190-4998484f580d,1,DX4544-072,,"{'color_code': '07G', 'color_name': 'LIGHT BONE', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '05V', 'color_name': 'LT IRON ORE', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '0AL', 'color_name': 'LT SMOKE GREY', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '29J', 'color_name': 'PEARL WHITE', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '28B', 'color_name': 'LIMESTONE', 'color_family': 'YELLOW', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '0BB', 'color_name': 'PHOTON DUST', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}"
1784639c-42ef-4888-afba-e96667496872,1,DZ5320-200,,,,,,,
d6d77f2f-9fcc-473c-a947-545f63d6dc1f,1,DV1029-010,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '10L', 'color_name': 'PALE IVORY', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None,None,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None
9a477d6d-83cb-4d86-b341-3034e0326283,1,DC8877-200,,"{'color_code': '29E', 'color_name': 'CREAM II', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '11K', 'color_name': 'SAIL', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '49A', 'color_name': 'DUTCH BLUE', 'color_family': 'BLUE', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None
cccc225f-c422-47e5-8bb5-6c3d7a04306a,1,DH7561-104,,,,,,,
15acb609-694f-48f8-bcfa-58b273c0fb8e,1,DO2123-113,,,,,,,
63491a7d-902c-44b1-8ea3-6fc5cdea6595,1,DV0791-100,,,,,,,
006e0f74-6504-42b7-bdb0-a86f389f610d,1,DV6483-100,,,,,,,
3ff6c97b-24c1-4e19-86e1-6cdb0d1e682d,1,DH7568-800,,,,,,,
fba88122-3358-4950-89e7-df4920cebdfe,1,DV3505-101,,,,,,,
8a44df83-b828-4b2e-8910-4dc31a369b8c,1,DM0118-001,,"{'color_code': '0BB', 'color_name': 'PHOTON DUST', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '30X', 'color_name': 'CHLOROPHYLL', 'color_family': 'YELLOW-GREEN', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}",None,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
d5763388-5734-4a0e-ba19-c10f90de5918,1,DR0143-100,,,,,,,
5c280d8c-f736-47c3-a53b-4813801e934d,1,DM0573-002,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None,None,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}"
24b1ad2e-d719-495b-ba5f-e661b7ea48d7,1,DO2157-816,,"{'color_code': '80Z', 'color_name': 'SPORT SPICE', 'color_family': 'ORANGE', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '76I', 'color_name': 'UNIVERSITY GOLD', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'VIVID', 'nine_color_group': 7}","{'color_code': '11K', 'color_name': 'SAIL', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '3MF', 'color_name': 'GREEN NOISE', 'color_family': 'GREEN', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '67J', 'color_name': 'CHILE RED', 'color_family': 'RED', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}"
bdc6bd89-4f02-4255-b026-5e8f734fe4e5,1,DJ3911-100,,,,,,,
d4a22b50-7d9b-44b8-b0da-7e887deb96bd,1,DV1015-437,,"{'color_code': '4KY', 'color_name': 'THUNDER BLUE', 'color_family': 'BLUE-PURPLE', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '05V', 'color_name': 'LT IRON ORE', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '45B', 'color_name': 'OBSIDIAN', 'color_family': 'BLUE-PURPLE', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '6HU', 'color_name': 'PINK PRIME', 'color_family': 'PURPLE-RED', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}","{'color_code': '4PR', 'color_name': 'MYSTIC NAVY', 'color_family': 'BLUE-PURPLE', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '4ME', 'color_name': 'RACER BLUE', 'color_family': 'BLUE-PURPLE', 'ligthness': 'LOW', 'chroma': 'VIVID', 'nine_color_group': 9}"
e7c05973-5cc4-42b1-8478-33c466ad125c,1,DV3464-400,,,,,,,
b12838f7-56eb-43f2-bf66-a805c61448c9,1,DH7578-001,,"{'color_code': '01A', 'color_name': 'COBBLESTONE', 'color_family': 'GREY', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '88R', 'color_name': 'MANTRA ORANGE', 'color_family': 'ORANGE', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '4KW', 'color_name': 'WORN BLUE', 'color_family': 'BLUE', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '12J', 'color_name': 'SUMMIT WHITE', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '01A', 'color_name': 'COBBLESTONE', 'color_family': 'GREY', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '90Q', 'color_name': 'GUM YELLOW', 'color_family': 'YELLOW', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}"
197ba307-b492-43dd-b765-e353f7bacf99,1,DA8571-001,,,,,,,
9e9f2ae1-9425-4834-9419-d6d5cb5e2eb2,1,DR9513-400,,,,,,,
zjrheo7cjgrv6opt8txu,1,CJ9179-200,,,,,,,
zjrheo7cjgrv6opt8txu,1,CJ9179-200,,,,,,,
zjrheo7cjgrv6opt8txu,1,CJ9179-200,,,,,,,
zjrheo7cjgrv6opt8txu,1,CJ9179-200,,,,,,,
b69f8d1c-4d31-477f-b4be-a5832818ee4c,1,DQ7558-001,,"{'color_code': '0AN', 'color_name': 'GREY FOG', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '76I', 'color_name': 'UNIVERSITY GOLD', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'VIVID', 'nine_color_group': 7}",None,"{'color_code': '0AN', 'color_name': 'GREY FOG', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
69d13d1f-e34a-4994-b8ca-b867c6106ddf,1,DQ7664-600,,,,,,,
4173e966-5dd2-4ea2-adb2-115129a9d1c0,1,DZ5070-010,,,,,,,
981705be-a0b2-458c-ba00-ae674e58a2a1,1,DQ4137-200,,,,,,,
